ElapsedTime(s)	11644	EstimatedLatency(ms)	1.364	Trials	18561
ElapsedTime(s)	11701	EstimatedLatency(ms)	1.364	Trials	18625
ElapsedTime(s)	11757	EstimatedLatency(ms)	1.364	Trials	18689
ElapsedTime(s)	11821	EstimatedLatency(ms)	1.364	Trials	18753
ElapsedTime(s)	11874	EstimatedLatency(ms)	1.364	Trials	18817
ElapsedTime(s)	11921	EstimatedLatency(ms)	1.364	Trials	18881
ElapsedTime(s)	11986	EstimatedLatency(ms)	1.364	Trials	18945
ElapsedTime(s)	12044	EstimatedLatency(ms)	1.364	Trials	19009
ElapsedTime(s)	12094	EstimatedLatency(ms)	1.364	Trials	19073
ElapsedTime(s)	12159	EstimatedLatency(ms)	1.364	Trials	19137
ElapsedTime(s)	12217	EstimatedLatency(ms)	1.364	Trials	19201
ElapsedTime(s)	12276	EstimatedLatency(ms)	1.363	Trials	19265
ElapsedTime(s)	12330	EstimatedLatency(ms)	1.363	Trials	19329
ElapsedTime(s)	12391	EstimatedLatency(ms)	1.363	Trials	19393
ElapsedTime(s)	12464	EstimatedLatency(ms)	1.362	Trials	19457
ElapsedTime(s)	12526	EstimatedLatency(ms)	1.362	Trials	19521
ElapsedTime(s)	12581	EstimatedLatency(ms)	1.362	Trials	19585
ElapsedTime(s)	12639	EstimatedLatency(ms)	1.362	Trials	19649
ElapsedTime(s)	12698	EstimatedLatency(ms)	1.362	Trials	19713
ElapsedTime(s)	12770	EstimatedLatency(ms)	1.362	Trials	19777
ElapsedTime(s)	12840	EstimatedLatency(ms)	1.362	Trials	19841
ElapsedTime(s)	12887	EstimatedLatency(ms)	1.362	Trials	19905
ElapsedTime(s)	12952	EstimatedLatency(ms)	1.357	Trials	19969
ElapsedTime(s)	13005	EstimatedLatency(ms)	1.357	Trials	20033
ElapsedTime(s)	13062	EstimatedLatency(ms)	1.357	Trials	20097
ElapsedTime(s)	13121	EstimatedLatency(ms)	1.356	Trials	20161
ElapsedTime(s)	13182	EstimatedLatency(ms)	1.356	Trials	20225
ElapsedTime(s)	13243	EstimatedLatency(ms)	1.356	Trials	20289
ElapsedTime(s)	13314	EstimatedLatency(ms)	1.356	Trials	20353
ElapsedTime(s)	13369	EstimatedLatency(ms)	1.356	Trials	20417
ElapsedTime(s)	13426	EstimatedLatency(ms)	1.355	Trials	20481
ElapsedTime(s)	13497	EstimatedLatency(ms)	1.355	Trials	20545
ElapsedTime(s)	13552	EstimatedLatency(ms)	1.355	Trials	20609
ElapsedTime(s)	13621	EstimatedLatency(ms)	1.355	Trials	20673
ElapsedTime(s)	13683	EstimatedLatency(ms)	1.355	Trials	20737
ElapsedTime(s)	13735	EstimatedLatency(ms)	1.355	Trials	20801
ElapsedTime(s)	13799	EstimatedLatency(ms)	1.355	Trials	20865
ElapsedTime(s)	13852	EstimatedLatency(ms)	1.355	Trials	20929
ElapsedTime(s)	13926	EstimatedLatency(ms)	1.354	Trials	20993
ElapsedTime(s)	13997	EstimatedLatency(ms)	1.354	Trials	21057
ElapsedTime(s)	14062	EstimatedLatency(ms)	1.354	Trials	21121
ElapsedTime(s)	14129	EstimatedLatency(ms)	1.354	Trials	21185
ElapsedTime(s)	14202	EstimatedLatency(ms)	1.354	Trials	21249
ElapsedTime(s)	14274	EstimatedLatency(ms)	1.354	Trials	21313
ElapsedTime(s)	14328	EstimatedLatency(ms)	1.354	Trials	21377
